1.73215798483e-05,1.75723814433e-05,1.77917524542e-05,1.87189704336e-05,1.63172568651e-05,1.85791354677e-06,1.85201884325e-06,1.85227565916e-06,1.854873404e-06,1.85945329518e-06,1.67294050785e-05,1.68909147848e-05,1.72666070284e-05,0.0,0.0,0.0
5.42517866902e-06,5.60710997777e-06,5.54482768544e-06,5.84712893602e-06,5.11844909691e-06,5.71346593495e-07,5.69890578346e-07,5.68926049045e-07,5.69894547757e-07,5.71788881382e-07,5.23372575966e-06,5.33868699827e-06,5.37727293641e-06,0.0,0.0,0.0
1.24743262687e-05,1.29039172375e-05,1.27378804116e-05,1.3337998341e-05,1.1791746817e-05,1.29341253899e-06,1.29148019589e-06,1.28721914314e-06,1.29053574849e-06,1.29427253672e-06,1.1984531875e-05,1.22982183964e-05,1.22509639941e-05,0.0,0.0,0.0
7.98991112412e-10,8.02691423983e-10,8.00513200008e-10,8.06765964825e-10,7.92645400336e-10,8.01056932687e-11,7.98990983405e-11,7.97733602466e-11,8.02531248404e-11,8.01742834734e-11,7.93196867559e-10,7.97667635956e-10,7.95397174948e-10,0.0,0.0,0.0
1.08163399223e-05,1.12504509911e-05,1.1005248915e-05,1.15446675136e-05,1.02264860765e-05,1.11317490656e-06,1.11534780167e-06,1.10713011531e-06,1.11148216597e-06,1.11384980094e-06,1.03460167022e-05,1.08451611974e-05,1.05508963087e-05,0.0,0.0,0.0
1.33339146461e-05,1.36868104517e-05,1.34554105012e-05,1.41621315254e-05,1.2673646728e-05,1.38389176597e-06,1.38667127335e-06,1.37538644149e-06,1.38180325328e-06,1.38476461965e-06,1.27960276198e-05,1.32917421607e-05,1.29925747526e-05,0.0,0.0,0.0
1.62611251876e-05,1.66106238106e-05,1.63758183036e-05,1.72091927839e-05,1.55919978617e-05,1.72318940236e-06,1.72598735192e-06,1.71035310142e-06,1.71917276473e-06,1.72447491062e-06,1.57058585016e-05,1.62183899447e-05,1.59162942251e-05,0.0,0.0,0.0
8.25359238409e-06,8.39133564899e-06,8.29100295368e-06,8.66083363896e-06,7.97244971098e-06,8.73160001054e-07,8.74664219466e-07,8.65073786589e-07,8.71045536616e-07,8.73799247093e-07,8.0168655586e-06,8.23516538157e-06,8.11562729516e-06,0.0,0.0,0.0
1.48783974053e-05,1.50828449728e-05,1.49549944401e-05,1.56686566256e-05,1.43244385377e-05,1.55044912903e-06,1.5529425791e-06,1.53166878467e-06,1.54502766217e-06,1.55131053515e-06,1.44322532496e-05,1.4819016858e-05,1.46331524474e-05,0.0,0.0,0.0
4.34617783175e-06,4.3881887721e-06,4.36184450623e-06,4.5631505687e-06,4.20708452056e-06,4.47002842496e-07,4.46919829812e-07,4.40618153128e-07,4.45425016123e-07,4.46935756411e-07,4.23578990585e-06,4.32889235315e-06,4.29379466132e-06,0.0,0.0,0.0
1.90215446113e-05,1.91356661383e-05,1.90796106939e-05,1.99712259222e-05,1.84413196575e-05,1.92511846411e-06,1.92438355079e-06,1.89439005007e-06,1.91969191363e-06,1.92408048093e-06,1.85701958343e-05,1.89135965324e-05,1.88463339714e-05,0.0,0.0,0.0
2.14290325401e-05,2.14721932859e-05,2.15141062494e-05,2.25701154229e-05,2.07066151502e-05,2.20083486748e-06,2.20241051718e-06,2.15888087911e-06,2.19149213643e-06,2.19945555232e-06,2.08826496307e-05,2.12321649535e-05,2.12767651075e-05,0.0,0.0,0.0
2.41238247072e-05,2.41024395661e-05,2.42990446291e-05,2.56793131022e-05,2.32459002602e-05,2.55098673705e-06,2.55208015858e-06,2.5018555753e-06,2.53404767809e-06,2.55109392411e-06,2.34756900267e-05,2.3835329872e-05,2.39892579991e-05,0.0,0.0,0.0
1.89397164594e-05,1.88548562608e-05,1.9122640251e-05,2.01819552402e-05,1.8283722572e-05,2.00488970673e-06,2.00564436036e-06,1.96741880377e-06,1.99230515027e-06,2.00653148071e-06,1.84740195611e-05,1.86742736039e-05,1.88798843019e-05,0.0,0.0,0.0
2.4614390754e-05,2.43871375544e-05,2.4987905649e-05,2.64631290967e-05,2.37259911397e-05,2.61093228664e-06,2.60756260381e-06,2.57196716754e-06,2.58880502015e-06,2.61364310326e-06,2.40180560346e-05,2.41588994783e-05,2.46293843287e-05,0.0,0.0,0.0
9.80128901534e-06,9.71475887786e-06,9.93737374254e-06,1.04783340113e-05,9.53096114936e-06,1.06892803649e-06,1.06679938139e-06,1.05393465328e-06,1.0615981098e-06,1.0700097934e-06,9.620840873e-06,9.64903583391e-06,9.81395333075e-06,0.0,0.0,0.0
1.8645232351e-05,1.84318469982e-05,1.89585287105e-05,2.00408258619e-05,1.81067460144e-05,2.04089888988e-06,2.03598870535e-06,2.01269185051e-06,2.02486429471e-06,2.04292803279e-06,1.82984248058e-05,1.8310962083e-05,1.87033767882e-05,0.0,0.0,0.0
1.53312685027e-05,1.51368540844e-05,1.56204468889e-05,1.65286994878e-05,1.48926750758e-05,1.67757587645e-06,1.67277685988e-06,1.65483317308e-06,1.66412044091e-06,1.67921517188e-06,1.50490764396e-05,1.50250234188e-05,1.5401447587e-05,0.0,0.0,0.0
1.60096334127e-05,1.59013419072e-05,1.63740129084e-05,1.73908589347e-05,1.55339408018e-05,1.74296614325e-06,1.73680029077e-06,1.72141449935e-06,1.72681965847e-06,1.74457316699e-06,1.56955122663e-05,1.57352856488e-05,1.61163760143e-05,0.0,0.0,0.0
2.54949545817e-05,2.5515142287e-05,2.60985845074e-05,2.77519531335e-05,2.47606661371e-05,2.80818664614e-06,2.79870653323e-06,2.77334821573e-06,2.78098543102e-06,2.810603403e-06,2.50122196699e-05,2.51837809433e-05,2.56830257185e-05,0.0,0.0,0.0
2.26976131239e-05,2.28330055861e-05,2.32052633719e-05,2.46979897231e-05,2.20514641824e-05,2.5387199607e-06,2.52969733321e-06,2.50657403652e-06,2.51645112058e-06,2.54003018293e-06,2.22584397992e-05,2.24890139399e-05,2.28371228234e-05,0.0,0.0,0.0
1.32403058178e-05,1.33539375341e-05,1.34860031368e-05,1.4300080659e-05,1.28593845658e-05,1.48100201946e-06,1.47556279045e-06,1.4622234703e-06,1.470504737e-06,1.48126303557e-06,1.29664376676e-05,1.31309923821e-05,1.32791359524e-05,0.0,0.0,0.0
1.32704146136e-05,1.34238849683e-05,1.35004530888e-05,1.42503023477e-05,1.28827645344e-05,1.44501038477e-06,1.43960735425e-06,1.4282242265e-06,1.4374520886e-06,1.4450071019e-06,1.29736388732e-05,1.31790788429e-05,1.32611151888e-05,0.0,0.0,0.0
2.32758816895e-05,2.36063928712e-05,2.36673961881e-05,2.50015805702e-05,2.25816988717e-05,2.47757832841e-06,2.46865083725e-06,2.45073784925e-06,2.4671985435e-06,2.47696391466e-06,2.27325250867e-05,2.31306052781e-05,2.32119537903e-05,0.0,0.0,0.0
